SecuCode,TradingDay,PrevClosePrice,OpenPrice,HighPrice,LowPrice,ClosePrice,TurnoverVolume,TurnoverValue,SecuMarket,SecuCategory,ListedDate,TradeState,SpecialTradeType,Split,Dividend,ActualPlaRatio,PlaPrice,BaseShares,ActualPlaVol,TotalShares,TotalFloatShares,SecuName,ChiName
002414.SZE,20201209,38.54,38.56,39.33,38.02,38.1,10749321,415088709.2,SZE,A,20100716,trade,0,1.0,0.0,0.0,0.0,0,0,1591852878,1247583435,高德红外,武汉高德红外股份有限公司
002415.SZE,20201209,44.28,44.5,44.63,43.55,43.71,35255241,1549925491.1,SZE,A,20100528,trade,0,1.0,0.0,0.0,0.0,0,0,9345010696,8095391930,海康威视,杭州海康威视数字技术股份有限公司
002416.SZE,20201209,8.54,8.51,8.52,8.27,8.3,11208961,94321418.5,SZE,A,20100528,trade,0,1.0,0.0,0.0,0.0,0,0,1239281806,1222705335,爱施德,深圳市爱施德股份有限公司
002417.SZE,20201209,7.91,8.0,8.16,7.85,7.96,9008010,72254882.1,SZE,A,20100601,trade,0,1.0,0.0,0.0,0.0,0,0,270000000,235597872,深南股份,深南金科股份有限公司
002418.SZE,20201209,1.93,1.94,1.95,1.88,1.88,6597600,12562145.0,SZE,A,20100601,trade,2,1.0,0.0,0.0,0.0,0,0,1136400000,1135929750,*ST康盛,浙江康盛股份有限公司
002419.SZE,20201209,8.62,8.63,8.65,8.36,8.41,4378599,37306632.8,SZE,A,20100601,trade,0,1.0,0.0,0.0,0.0,0,0,1200300000,1199986996,天虹股份,天虹数科商业股份有限公司
002420.SZE,20201209,4.29,4.29,4.29,4.16,4.18,2737640,11532341.2,SZE,A,20100601,trade,2,1.0,0.0,0.0,0.0,0,0,401000000,391624100,ST毅昌,广州毅昌科技股份有限公司
002421.SZE,20201209,3.91,3.91,3.93,3.84,3.84,14490400,56333347.0,SZE,A,20100603,trade,0,1.0,0.0,0.0,0.0,0,0,1924629229,1769934067,达实智能,深圳达实智能股份有限公司
002422.SZE,20201209,20.95,21.01,21.09,20.55,20.63,9083302,188899277.4,SZE,A,20100603,trade,0,1.0,0.0,0.0,0.0,0,0,1438690477,1078281057,科伦药业,四川科伦药业股份有限公司
002423.SZE,20201209,10.07,10.08,10.13,9.73,9.75,4379500,43592090.7,SZE,A,20100603,trade,0,1.0,0.0,0.0,0.0,0,0,2304105575,502986577,中粮资本,中粮资本控股股份有限公司
002424.SZE,20201209,8.69,8.69,8.76,8.63,8.69,5431809,47201123.2,SZE,A,20100603,trade,0,1.0,0.0,0.0,0.0,0,0,1411200000,777681655,贵州百灵,贵州百灵企业集团制药股份有限公司
002425.SZE,20201209,8.82,8.89,8.93,8.58,8.58,22115507,191784723.0,SZE,A,20100608,trade,0,1.0,0.0,0.0,0.0,0,0,813744432,812990264,凯撒文化,凯撒(中国)文化股份有限公司
002426.SZE,20201209,2.18,2.18,2.24,2.14,2.14,106528383,233333996.5,SZE,A,20100608,trade,2,1.0,0.0,0.0,0.0,0,0,3441517719,2926840874,*ST胜利,苏州胜利精密制造科技股份有限公司
002427.SZE,20201209,5.15,5.08,5.21,5.03,5.04,999808,5110675.9,SZE,A,20100608,trade,2,1.0,0.0,0.0,0.0,0,0,437970123,437002889,ST尤夫,浙江尤夫高新纤维股份有限公司
002428.SZE,20201209,14.16,14.12,14.81,14.11,14.4,26266454,381097339.1,SZE,A,20100608,trade,0,1.0,0.0,0.0,0.0,0,0,653120000,644314343,云南锗业,云南临沧鑫圆锗业股份有限公司
002429.SZE,20201209,6.42,6.38,6.44,6.22,6.24,56542937,357060784.1,SZE,A,20100610,trade,0,1.0,0.0,0.0,0.0,0,0,4526940607,4496301410,兆驰股份,深圳市兆驰股份有限公司
002430.SZE,20201209,27.38,27.5,28.7,26.81,27.33,9741992,266875736.4,SZE,A,20100610,trade,0,1.0,0.0,0.0,0.0,0,0,964603777,963752923,杭氧股份,杭州制氧机集团股份有限公司
002431.SZE,20201209,3.57,3.58,3.59,3.51,3.52,4200500,14902666.0,SZE,A,20100610,trade,0,1.0,0.0,0.0,0.0,0,0,1486985450,1364868856,棕榈股份,棕榈生态城镇发展股份有限公司
002432.SZE,20201209,9.55,9.54,9.57,9.25,9.27,5458800,51153825.0,SZE,A,20100610,trade,0,1.0,0.0,0.0,0.0,0,0,432805921,432805921,九安医疗,天津九安医疗电子股份有限公司
002433.SZE,20201209,4.49,4.5,4.53,4.41,4.41,6677180,29900232.8,SZE,A,20100618,trade,0,1.0,0.0,0.0,0.0,0,0,766773200,744385700,太安堂,广东太安堂药业股份有限公司
002434.SZE,20201209,9.35,9.33,9.33,8.99,9.0,14232101,130015232.2,SZE,A,20100618,trade,0,1.0,0.0,0.0,0.0,0,0,1340000000,1173772044,万里扬,浙江万里扬股份有限公司
002435.SZE,20201209,4.01,4.02,4.03,3.91,3.91,2776500,10998739.5,SZE,A,20100618,trade,0,1.0,0.0,0.0,0.0,0,0,1235983020,1199594548,长江健康,长江润发健康产业股份有限公司
002436.SZE,20201209,10.98,11.0,11.06,10.65,10.68,16160253,175301949.9,SZE,A,20100618,trade,0,1.0,0.0,0.0,0.0,0,0,1487907504,1261414948,兴森科技,深圳市兴森快捷电路科技股份有限公司
002437.SZE,20201209,3.06,3.07,3.08,3.0,3.0,15997500,48495615.0,SZE,A,20100623,trade,0,1.0,0.0,0.0,0.0,0,0,2198122950,2176814554,誉衡药业,哈尔滨誉衡药业股份有限公司
002438.SZE,20201209,11.32,11.32,11.58,11.29,11.36,6829077,78154863.3,SZE,A,20100623,trade,0,1.0,0.0,0.0,0.0,0,0,485756156,454401962,江苏神通,江苏神通阀门股份有限公司
002439.SZE,20201209,29.28,29.3,29.5,27.58,28.88,20822646,592181236.1,SZE,A,20100623,trade,0,1.0,0.0,0.0,0.0,0,0,933583742,714007126,启明星辰,启明星辰信息技术集团股份有限公司
002440.SZE,20201209,10.08,10.11,10.18,9.96,9.99,8037762,81117328.2,SZE,A,20100706,trade,0,1.0,0.0,0.0,0.0,0,0,1150500000,949847012,闰土股份,浙江闰土股份有限公司
002441.SZE,20201209,8.43,8.43,8.48,8.36,8.37,3160740,26603732.4,SZE,A,20100706,trade,0,1.0,0.0,0.0,0.0,0,0,544602079,395396328,众业达,众业达电气股份有限公司
002442.SZE,20201209,4.77,4.75,4.81,4.64,4.65,13535328,63925187.9,SZE,A,20100706,trade,0,1.0,0.0,0.0,0.0,0,0,480000000,479552250,龙星化工,龙星化工股份有限公司
002443.SZE,20201209,7.07,7.07,7.11,6.93,6.94,6041600,42415940.0,SZE,A,20100706,trade,0,1.0,0.0,0.0,0.0,0,0,520535520,518674904,金洲管道,浙江金洲管道科技股份有限公司
002444.SZE,20201209,27.5,27.5,28.1,26.5,26.88,7614885,208478887.4,SZE,A,20100713,trade,0,1.0,0.0,0.0,0.0,0,0,1075247700,1011863169,巨星科技,杭州巨星科技股份有限公司
002445.SZE,20201209,1.99,1.99,2.03,1.98,2.02,8971495,18088702.1,SZE,A,20100713,trade,2,1.0,0.0,0.0,0.0,0,0,1389390631,1302639353,*ST中南,中南红文化集团股份有限公司
002446.SZE,20201209,7.17,7.18,7.18,7.02,7.03,14926646,105614528.4,SZE,A,20100713,trade,0,1.0,0.0,0.0,0.0,0,0,908773590,668904429,盛路通信,广东盛路通信科技股份有限公司
002447.SZE,20201209,2.38,2.37,2.5,2.33,2.49,47650718,117259252.2,SZE,A,20100713,trade,2,1.0,0.0,0.0,0.0,0,0,1427193000,1350699863,*ST晨鑫,大连晨鑫网络科技股份有限公司
002448.SZE,20201209,5.9,5.97,5.98,5.77,5.77,7003715,41029876.0,SZE,A,20100716,trade,0,1.0,0.0,0.0,0.0,0,0,603144105,476990033,中原内配,中原内配集团股份有限公司
002449.SZE,20201209,11.62,11.54,11.56,11.11,11.16,12568616,142241620.9,SZE,A,20100716,trade,0,1.0,0.0,0.0,0.0,0,0,618477169,606350346,国星光电,佛山市国星光电股份有限公司
002451.SZE,20201209,7.76,7.79,8.04,7.68,7.83,12729651,100017061.3,SZE,A,20100720,trade,0,1.0,0.0,0.0,0.0,0,0,439200000,427210626,摩恩电气,上海摩恩电气股份有限公司
002452.SZE,20201209,6.45,6.42,6.51,6.37,6.41,3071427,19699412.8,SZE,A,20100720,trade,0,1.0,0.0,0.0,0.0,0,0,533095600,436774352,长高集团,湖南长高高压开关集团股份公司
002453.SZE,20201209,6.02,6.08,6.11,5.95,6.01,16926200,102146284.0,SZE,A,20100720,trade,0,1.0,0.0,0.0,0.0,0,0,778414117,571300000,华软科技,金陵华软科技股份有限公司
002454.SZE,20201209,6.38,6.34,6.36,6.02,6.03,11468550,71075966.8,SZE,A,20100720,trade,0,1.0,0.0,0.0,0.0,0,0,628581600,624415016,松芝股份,上海加冷松芝汽车空调股份有限公司
002455.SZE,20201209,5.57,5.56,5.78,5.5,5.62,21280710,120164095.2,SZE,A,20100803,trade,0,1.0,0.0,0.0,0.0,0,0,517013060,393135583,百川股份,江苏百川高科新材料股份有限公司
002456.SZE,20201209,15.38,15.42,15.54,15.11,15.12,32277975,494664751.4,SZE,A,20100803,trade,0,1.0,0.0,0.0,0.0,0,0,2694739325,2668500575,欧菲光,欧菲光集团股份有限公司
002457.SZE,20201209,8.03,8.02,8.05,7.87,7.91,5054692,40169652.2,SZE,A,20100803,trade,0,1.0,0.0,0.0,0.0,0,0,334992000,334838099,青龙管业,宁夏青龙管业集团股份有限公司
002458.SZE,20201209,13.2,13.08,13.21,12.57,12.59,22811127,293634084.0,SZE,A,20100810,trade,0,1.0,0.0,0.0,0.0,0,0,991843342,624156279,益生股份,山东益生种畜禽股份有限公司
002459.SZE,20201209,32.99,33.05,33.5,31.8,31.88,7912577,258307097.7,SZE,A,20100810,trade,0,1.0,0.0,0.0,0.0,0,0,1595332525,386982481,晶澳科技,晶澳太阳能科技股份有限公司
002460.SZE,20201209,82.24,83.13,85.65,79.2,80.0,35619041,2952037560.6,SZE,A,20100810,trade,0,1.0,0.0,0.0,0.0,0,0,1096665625,805908399,赣锋锂业,江西赣锋锂业股份有限公司
002461.SZE,20201209,10.24,10.15,10.25,9.93,9.98,14716412,147664059.7,SZE,A,20100818,trade,0,1.0,0.0,0.0,0.0,0,0,2213328480,2213325880,珠江啤酒,广州珠江啤酒股份有限公司
002462.SZE,20201209,15.25,15.26,15.43,14.9,14.93,2514899,38137042.5,SZE,A,20100818,trade,0,1.0,0.0,0.0,0.0,0,0,291707120,249724234,嘉事堂,嘉事堂药业股份有限公司
002463.SZE,20201209,20.12,20.09,20.25,19.61,19.61,19422369,386691404.5,SZE,A,20100818,trade,0,1.0,0.0,0.0,0.0,0,0,1724381768,1705741057,沪电股份,沪士电子股份有限公司
002464.SZE,20201209,4.17,4.17,4.2,4.04,4.06,8728612,35795160.8,SZE,A,20100831,trade,0,1.0,0.0,0.0,0.0,0,0,521794388,521794388,众应互联,众应互联科技股份有限公司
002465.SZE,20201209,11.47,11.46,11.55,11.34,11.36,22009550,251419714.5,SZE,A,20100831,trade,0,1.0,0.0,0.0,0.0,0,0,2304448671,2253237840,海格通信,广州海格通信集团股份有限公司
002466.SZE,20201209,29.55,30.99,32.51,30.48,31.3,214942548,6889969494.5,SZE,A,20100831,trade,0,1.0,0.0,0.0,0.0,0,0,1477099383,1473442857,天齐锂业,天齐锂业股份有限公司
002467.SZE,20201209,6.6,6.62,6.62,6.44,6.44,11781372,76926785.8,SZE,A,20100908,trade,0,1.0,0.0,0.0,0.0,0,0,1362470673,1167855217,二六三,二六三网络通信股份有限公司
002468.SZE,20201209,12.41,12.41,12.41,11.97,12.0,14436808,175081689.3,SZE,A,20100908,trade,0,1.0,0.0,0.0,0.0,0,0,1530802166,1492045657,申通快递,申通快递股份有限公司
002469.SZE,20201209,5.8,5.84,5.96,5.76,5.81,5186200,30350128.5,SZE,A,20100908,trade,0,1.0,0.0,0.0,0.0,0,0,584377840,474804203,三维工程,山东三维石化工程股份有限公司
002470.SZE,20201209,1.37,1.35,1.36,1.3,1.3,47658282,62436275.5,SZE,A,20100908,trade,2,1.0,0.0,0.0,0.0,0,0,3286027742,2836557330,*ST金正,金正大生态工程集团股份有限公司
002471.SZE,20201209,2.7,2.69,2.7,2.58,2.59,21043900,55446666.0,SZE,A,20100910,trade,0,1.0,0.0,0.0,0.0,0,0,1268000000,1264713531,中超控股,江苏中超控股股份有限公司
002472.SZE,20201209,7.41,7.34,7.57,7.34,7.44,5972258,44693376.0,SZE,A,20100910,trade,0,1.0,0.0,0.0,0.0,0,0,686584431,556037316,双环传动,浙江双环传动机械股份有限公司
002473.SZE,20201209,5.65,5.68,5.7,5.51,5.51,244500,1369805.0,SZE,A,20100910,trade,2,1.0,0.0,0.0,0.0,0,0,160000000,160000000,ST圣莱,宁波圣莱达电器股份有限公司
002474.SZE,20201209,6.96,6.94,6.97,6.76,6.8,6798945,46728255.5,SZE,A,20100915,trade,0,1.0,0.0,0.0,0.0,0,0,622200000,478135770,榕基软件,福建榕基软件股份有限公司
002475.SZE,20201209,52.55,53.0,54.84,52.99,53.05,79606505,4281597729.0,SZE,A,20100915,trade,0,1.0,0.0,0.0,0.0,0,0,6996787241,6987994604,立讯精密,立讯精密工业股份有限公司
002476.SZE,20201209,5.15,5.2,5.21,5.07,5.08,3053600,15639492.0,SZE,A,20100915,trade,0,1.0,0.0,0.0,0.0,0,0,612000000,611948625,宝莫股份,山东宝莫生物化工股份有限公司
002478.SZE,20201209,4.7,4.71,4.72,4.62,4.62,4732400,22088735.0,SZE,A,20100921,trade,0,1.0,0.0,0.0,0.0,0,0,959992879,598747255,常宝股份,江苏常宝钢管股份有限公司
002479.SZE,20201209,6.15,6.15,6.17,5.96,5.96,11078839,66790089.8,SZE,A,20100921,trade,0,1.0,0.0,0.0,0.0,0,0,888888000,882144220,富春环保,浙江富春江环保热电股份有限公司
002480.SZE,20201209,4.83,4.85,4.91,4.76,4.76,4601150,22193374.0,SZE,A,20100921,trade,0,1.0,0.0,0.0,0.0,0,0,769168670,643228996,新筑股份,成都市新筑路桥机械股份有限公司
002481.SZE,20201209,16.67,16.47,16.77,16.24,16.26,15303610,252268202.1,SZE,A,20100921,trade,0,1.0,0.0,0.0,0.0,0,0,1243390000,1107127650,双塔食品,烟台双塔食品股份有限公司
002482.SZE,20201209,3.49,3.5,3.51,3.4,3.46,8310026,28857098.4,SZE,A,20100929,trade,0,1.0,0.0,0.0,0.0,0,0,1537279657,1529294346,广田集团,深圳广田集团股份有限公司
002483.SZE,20201209,6.7,6.68,6.69,6.03,6.03,32521020,202128064.0,SZE,A,20100929,trade,0,1.0,0.0,0.0,0.0,0,0,942288735,671200146,润邦股份,江苏润邦重工股份有限公司
002484.SZE,20201209,11.95,11.89,11.89,10.97,11.08,24486991,278984200.8,SZE,A,20100929,trade,0,1.0,0.0,0.0,0.0,0,0,818505441,766689629,江海股份,南通江海电容器股份有限公司
002485.SZE,20201209,5.12,5.11,5.13,5.03,5.05,1443300,7323052.0,SZE,A,20101015,trade,0,1.0,0.0,0.0,0.0,0,0,544000000,543969175,希努尔,希努尔男装股份有限公司
002486.SZE,20201209,3.33,3.33,3.34,3.21,3.21,8746094,28632743.0,SZE,A,20101015,trade,0,1.0,0.0,0.0,0.0,0,0,832000000,831982825,嘉麟杰,上海嘉麟杰纺织品股份有限公司
002487.SZE,20201209,8.78,8.8,8.88,8.48,8.52,10934717,93946598.6,SZE,A,20101015,trade,0,1.0,0.0,0.0,0.0,0,0,555718000,541587773,大金重工,辽宁大金重工股份有限公司
002488.SZE,20201209,9.18,9.17,9.17,8.26,8.26,46852791,395937463.5,SZE,A,20101021,trade,0,1.0,0.0,0.0,0.0,0,0,1000930757,813464788,金固股份,浙江金固股份有限公司
002489.SZE,20201209,4.2,4.2,4.21,4.13,4.14,9766800,40677575.3,SZE,A,20101021,trade,0,1.0,0.0,0.0,0.0,0,0,2175736503,1881461876,浙江永强,浙江永强集团股份有限公司
002490.SZE,20201209,3.48,3.54,3.73,3.54,3.63,13185224,47703837.9,SZE,A,20101021,trade,0,1.0,0.0,0.0,0.0,0,0,541722000,541615500,山东墨龙,山东墨龙石油机械股份有限公司
002491.SZE,20201209,4.57,4.6,4.6,4.43,4.43,13827417,61989151.4,SZE,A,20101021,trade,0,1.0,0.0,0.0,0.0,0,0,1250463090,1169803418,通鼎互联,通鼎互联信息股份有限公司
002492.SZE,20201209,5.81,5.84,5.84,5.62,5.64,5479600,31358489.0,SZE,A,20101102,trade,0,1.0,0.0,0.0,0.0,0,0,405000000,398131742,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司
002493.SZE,20201209,25.98,25.83,26.04,25.31,25.6,19201170,494631499.2,SZE,A,20101102,trade,0,1.0,0.0,0.0,0.0,0,0,6750350000,5816234475,荣盛石化,荣盛石化股份有限公司
002494.SZE,20201209,4.56,4.59,4.6,4.37,4.37,6026700,26794972.0,SZE,A,20101102,trade,0,1.0,0.0,0.0,0.0,0,0,385560818,295020038,华斯股份,华斯控股股份有限公司
002495.SZE,20201209,2.58,2.59,2.61,2.55,2.55,9384167,24164223.0,SZE,A,20101102,trade,0,1.0,0.0,0.0,0.0,0,0,935625600,713934903,佳隆股份,广东佳隆食品股份有限公司
002496.SZE,20201209,2.79,2.79,2.86,2.78,2.81,5388836,15206811.7,SZE,A,20101109,trade,2,1.0,0.0,0.0,0.0,0,0,1507589677,969065169,*ST辉丰,江苏辉丰生物农业股份有限公司
002497.SZE,20201209,17.42,17.51,18.11,16.7,16.87,65734836,1138024677.6,SZE,A,20101109,trade,0,1.0,0.0,0.0,0.0,0,0,957352880,846871724,雅化集团,四川雅化实业集团股份有限公司
002498.SZE,20201209,4.11,4.12,4.13,4.05,4.06,15769491,64484506.2,SZE,A,20101109,trade,0,1.0,0.0,0.0,0.0,0,0,3326796000,3326796000,汉缆股份,青岛汉缆股份有限公司
002499.SZE,20201209,4.83,4.81,4.9,4.59,4.9,4061335,19153642.0,SZE,A,20101109,trade,2,1.0,0.0,0.0,0.0,0,0,189000000,188984175,*ST科林,科林环保装备股份有限公司
002500.SZE,20201209,8.1,8.1,8.16,7.79,7.79,37086524,296148055.2,SZE,A,20101115,trade,0,1.0,0.0,0.0,0.0,0,0,3589771547,3589771547,山西证券,山西证券股份有限公司
002501.SZE,20201209,2.41,2.4,2.4,2.29,2.29,35481700,82086965.7,SZE,A,20101117,trade,2,1.0,0.0,0.0,0.0,0,0,1214835580,1135079586,*ST利源,吉林利源精制股份有限公司
002502.SZE,20201209,2.91,2.92,2.93,2.86,2.86,4763000,13772226.0,SZE,A,20101117,trade,2,1.0,0.0,0.0,0.0,0,0,857994639,731680733,*ST鼎龙,鼎龙文化股份有限公司
002503.SZE,20201209,2.3,2.29,2.29,2.23,2.23,36748434,82972016.2,SZE,A,20101117,trade,0,1.0,0.0,0.0,0.0,0,0,3092521224,2409545924,搜于特,搜于特集团股份有限公司
002504.SZE,20201209,2.68,2.69,2.69,2.6,2.6,10707125,28388064.1,SZE,A,20101118,trade,0,1.0,0.0,0.0,0.0,0,0,1025800523,414473971,弘高创意,北京弘高创意建筑设计股份有限公司
002505.SZE,20201209,2.59,2.59,2.62,2.53,2.54,60704170,155716305.3,SZE,A,20101118,trade,0,1.0,0.0,0.0,0.0,0,0,6374261088,5485372200,大康农业,湖南大康国际农业食品股份有限公司
002506.SZE,20201209,4.16,4.16,4.23,3.96,3.98,241619487,989508384.6,SZE,A,20101118,trade,0,1.0,0.0,0.0,0.0,0,0,5081941803,5074449573,协鑫集成,协鑫集成科技股份有限公司
002507.SZE,20201209,44.06,45.2,45.9,44.2,44.51,13830249,621485820.4,SZE,A,20101123,trade,0,1.0,0.0,0.0,0.0,0,0,789357241,777788237,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司
002508.SZE,20201209,40.84,41.28,41.28,39.95,40.15,5090961,205035865.3,SZE,A,20101123,trade,0,1.0,0.0,0.0,0.0,0,0,949024050,934900781,老板电器,杭州老板电器股份有限公司
002510.SZE,20201209,5.43,5.39,5.47,5.23,5.28,123222772,658249877.3,SZE,A,20101125,trade,0,1.0,0.0,0.0,0.0,0,0,913971282,762071845,天汽模,天津汽车模具股份有限公司
002511.SZE,20201209,21.33,21.37,21.57,20.97,20.99,12199044,259256784.5,SZE,A,20101125,trade,0,1.0,0.0,0.0,0.0,0,0,1311214041,1275289768,中顺洁柔,中顺洁柔纸业股份有限公司
002512.SZE,20201209,5.38,5.36,5.39,5.24,5.25,5532999,29317153.1,SZE,A,20101203,trade,0,1.0,0.0,0.0,0.0,0,0,1144709132,854834684,达华智能,福州达华智能科技股份有限公司
002513.SZE,20201209,4.37,4.29,4.33,4.16,4.2,2329703,9893024.5,SZE,A,20101203,trade,2,1.0,0.0,0.0,0.0,0,0,340086278,314423332,*ST蓝丰,江苏蓝丰生物化工股份有限公司
002514.SZE,20201209,3.85,3.87,3.87,3.74,3.74,5849792,22146937.1,SZE,A,20101203,trade,0,1.0,0.0,0.0,0.0,0,0,554034264,405543559,宝馨科技,苏州宝馨科技实业股份有限公司
002515.SZE,20201209,5.91,5.9,5.92,5.7,5.72,10559368,61209765.5,SZE,A,20101203,trade,0,1.0,0.0,0.0,0.0,0,0,978313280,877759314,金字火腿,金字火腿股份有限公司
002516.SZE,20201209,3.87,3.88,4.0,3.85,3.93,13008160,51323164.2,SZE,A,20101207,trade,0,1.0,0.0,0.0,0.0,0,0,1470838682,936302539,旷达科技,旷达科技集团股份有限公司
002517.SZE,20201209,4.81,4.81,4.86,4.7,4.71,10799950,51608235.5,SZE,A,20101207,trade,0,1.0,0.0,0.0,0.0,0,0,2152517634,1423644878,恺英网络,恺英网络股份有限公司
002518.SZE,20201209,12.77,12.83,13.12,12.7,12.88,6405213,83100351.3,SZE,A,20101207,trade,0,1.0,0.0,0.0,0.0,0,0,582445394,565356814,科士达,深圳科士达科技股份有限公司
002519.SZE,20201209,4.47,4.46,4.47,4.32,4.32,12061887,52851834.7,SZE,A,20101207,trade,0,1.0,0.0,0.0,0.0,0,0,1126430898,1011010107,银河电子,江苏银河电子股份有限公司
002520.SZE,20201209,6.86,6.87,6.89,6.72,6.74,3273280,22179448.6,SZE,A,20101210,trade,0,1.0,0.0,0.0,0.0,0,0,755380872,551709638,日发精机,浙江日发精密机械股份有限公司
002521.SZE,20201209,5.65,5.65,5.67,5.5,5.54,4059260,22694667.1,SZE,A,20101210,trade,0,1.0,0.0,0.0,0.0,0,0,494685819,423939173,齐峰新材,齐峰新材料股份有限公司
002522.SZE,20201209,7.36,7.4,7.45,7.3,7.3,16754800,123391434.0,SZE,A,20101210,trade,0,1.0,0.0,0.0,0.0,0,0,905779387,855905370,浙江众成,浙江众成包装材料股份有限公司
002523.SZE,20201209,2.61,2.61,2.62,2.54,2.54,7997744,20618360.8,SZE,A,20101210,trade,0,1.0,0.0,0.0,0.0,0,0,1416640800,1396730804,天桥起重,株洲天桥起重机股份有限公司
002524.SZE,20201209,13.67,13.61,13.8,13.33,13.39,13651657,185141266.9,SZE,A,20101217,trade,0,1.0,0.0,0.0,0.0,0,0,517239591,487662015,光正眼科,光正眼科医院集团股份有限公司
002526.SZE,20201209,2.64,2.64,2.71,2.59,2.59,36130646,95695979.6,SZE,A,20101217,trade,0,1.0,0.0,0.0,0.0,0,0,1782793836,1692034443,山东矿机,山东矿机集团股份有限公司
002527.SZE,20201209,6.16,6.18,6.19,5.98,5.99,5097888,31003972.0,SZE,A,20101224,trade,0,1.0,0.0,0.0,0.0,0,0,620207477,442915672,新时达,上海新时达电气股份有限公司
002528.SZE,20201209,4.17,4.18,4.2,4.05,4.05,4676480,19212588.0,SZE,A,20101224,trade,0,1.0,0.0,0.0,0.0,0,0,1198675082,1045780825,英飞拓,深圳英飞拓科技股份有限公司
002529.SZE,20201209,5.82,5.82,5.84,5.75,5.81,1310151,7597344.8,SZE,A,20101224,trade,2,1.0,0.0,0.0,0.0,0,0,260000000,260000000,*ST海源,福建海源复合材料科技股份有限公司
002530.SZE,20201209,8.12,8.2,8.2,7.9,7.9,5693179,45633384.3,SZE,A,20101231,trade,0,1.0,0.0,0.0,0.0,0,0,779198175,636881461,金财互联,金财互联控股股份有限公司
002531.SZE,20201209,7.58,7.54,7.6,7.11,7.13,49677910,361235359.7,SZE,A,20101231,trade,0,1.0,0.0,0.0,0.0,0,0,1779019047,1769006513,天顺风能,天顺风能(苏州)股份有限公司
002532.SZE,20201209,8.18,8.2,8.3,8.05,8.08,9806219,79837730.0,SZE,A,20101231,trade,0,1.0,0.0,0.0,0.0,0,0,3888526637,430799504,天山铝业,天山铝业集团股份有限公司
002533.SZE,20201209,5.86,5.87,5.89,5.61,5.73,9709100,55696736.0,SZE,A,20101231,trade,0,1.0,0.0,0.0,0.0,0,0,734566277,527134755,金杯电工,金杯电工股份有限公司
002534.SZE,20201209,10.33,10.28,10.42,10.15,10.15,3350060,34392646.6,SZE,A,20110110,trade,0,1.0,0.0,0.0,0.0,0,0,739201050,736808760,杭锅股份,杭州锅炉集团股份有限公司
